image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
0000213_02500_d_0000240,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,poor,0.03452,0.893617,0.0,94.0,
0000213_02500_d_0000240,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.03452,0.893617,0.0,94.0,positive
0000213_02500_d_0000240,counting,How many car objects are in this area?,47,car,47,critical,0.82,3.0,poor,0.03452,0.893617,0.0,94.0,
0000213_02500_d_0000240,presence,Are there car objects in this area?,yes,car,47,critical,0.82,3.0,poor,0.03452,0.893617,0.0,94.0,positive
0000213_02500_d_0000240,counting,How many motor objects are in this area?,9,motor,9,normal,0.65,5.0,poor,0.03452,0.893617,0.0,94.0,
0000213_02500_d_0000240,presence,Are there motor objects in this area?,yes,motor,9,normal,0.65,5.0,poor,0.03452,0.893617,0.0,94.0,positive
0000213_02500_d_0000240,counting,How many pedestrian objects are in this area?,12,pedestrian,12,critical,0.82,3.0,poor,0.03452,0.893617,0.0,94.0,
0000213_02500_d_0000240,presence,Are there pedestrian objects in this area?,yes,pedestrian,12,critical,0.82,3.0,poor,0.03452,0.893617,0.0,94.0,positive
0000213_02500_d_0000240,counting,How many people objects are in this area?,10,people,10,critical,0.82,3.0,poor,0.03452,0.893617,0.0,94.0,
0000213_02500_d_0000240,presence,Are there people objects in this area?,yes,people,10,critical,0.82,3.0,poor,0.03452,0.893617,0.0,94.0,positive
0000213_02500_d_0000240,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.03452,0.893617,0.0,94.0,
0000213_02500_d_0000240,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.03452,0.893617,0.0,94.0,positive
0000213_02500_d_0000240,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.03452,0.893617,0.0,94.0,
0000213_02500_d_0000240,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.03452,0.893617,0.0,94.0,positive
0000213_02500_d_0000240,counting,How many van objects are in this area?,11,van,11,critical,0.82,3.0,poor,0.03452,0.893617,0.0,94.0,
0000213_02500_d_0000240,presence,Are there van objects in this area?,yes,van,11,critical,0.82,3.0,poor,0.03452,0.893617,0.0,94.0,positive
0000213_02965_d_0000241,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.111798,0.574468,0.010638,94.0,positive
0000213_02965_d_0000241,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.111798,0.574468,0.010638,94.0,negative
0000213_02965_d_0000241,counting,How many car objects are in this area?,61,car,61,critical,0.82,3.0,poor,0.111798,0.574468,0.010638,94.0,
0000213_02965_d_0000241,presence,Are there car objects in this area?,yes,car,61,critical,0.82,3.0,poor,0.111798,0.574468,0.010638,94.0,positive
0000213_02965_d_0000241,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.111798,0.574468,0.010638,94.0,negative
0000213_02965_d_0000241,counting,How many motor objects are in this area?,11,motor,11,critical,0.82,3.0,poor,0.111798,0.574468,0.010638,94.0,
0000213_02965_d_0000241,presence,Are there motor objects in this area?,yes,motor,11,critical,0.82,3.0,poor,0.111798,0.574468,0.010638,94.0,positive
0000213_02965_d_0000241,presence,Are there truck objects in this area?,no,truck,0,normal,0.82,3.0,poor,0.111798,0.574468,0.010638,94.0,negative
0000213_02965_d_0000241,counting,How many pedestrian objects are in this area?,13,pedestrian,13,critical,0.82,3.0,poor,0.111798,0.574468,0.010638,94.0,
0000213_02965_d_0000241,presence,Are there pedestrian objects in this area?,yes,pedestrian,13,critical,0.82,3.0,poor,0.111798,0.574468,0.010638,94.0,positive
0000213_02965_d_0000241,counting,How many people objects are in this area?,4,people,4,normal,0.65,5.0,poor,0.111798,0.574468,0.010638,94.0,
0000213_02965_d_0000241,presence,Are there people objects in this area?,yes,people,4,normal,0.65,5.0,poor,0.111798,0.574468,0.010638,94.0,positive
0000213_02965_d_0000241,counting,How many tricycle objects are in this area?,3,tricycle,3,normal,0.65,5.0,poor,0.111798,0.574468,0.010638,94.0,
0000213_02965_d_0000241,presence,Are there tricycle objects in this area?,yes,tricycle,3,normal,0.65,5.0,poor,0.111798,0.574468,0.010638,94.0,positive
0000213_02965_d_0000241,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,poor,0.111798,0.574468,0.010638,94.0,
0000213_02965_d_0000241,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,poor,0.111798,0.574468,0.010638,94.0,positive
0000213_03478_d_0000242,presence,Are there bicycle objects in this area?,yes,bicycle,2,normal,0.65,5.0,poor,0.125014,0.573913,0.017391,115.0,positive
0000213_03478_d_0000242,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.125014,0.573913,0.017391,115.0,negative
0000213_03478_d_0000242,counting,How many car objects are in this area?,44,car,44,critical,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,
0000213_03478_d_0000242,presence,Are there car objects in this area?,yes,car,44,critical,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,positive
0000213_03478_d_0000242,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,negative
0000213_03478_d_0000242,counting,How many motor objects are in this area?,20,motor,20,critical,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,
0000213_03478_d_0000242,presence,Are there motor objects in this area?,yes,motor,20,critical,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,positive
0000213_03478_d_0000242,counting,How many pedestrian objects are in this area?,24,pedestrian,24,critical,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,
0000213_03478_d_0000242,presence,Are there pedestrian objects in this area?,yes,pedestrian,24,critical,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,positive
0000213_03478_d_0000242,counting,How many people objects are in this area?,12,people,12,critical,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,
0000213_03478_d_0000242,presence,Are there people objects in this area?,yes,people,12,critical,0.82,3.0,poor,0.125014,0.573913,0.017391,115.0,positive
0000213_03478_d_0000242,counting,How many tricycle objects are in this area?,4,tricycle,4,normal,0.65,5.0,poor,0.125014,0.573913,0.017391,115.0,
0000213_03478_d_0000242,presence,Are there tricycle objects in this area?,yes,tricycle,4,normal,0.65,5.0,poor,0.125014,0.573913,0.017391,115.0,positive
0000213_03478_d_0000242,counting,How many truck objects are in this area?,4,truck,4,normal,0.65,5.0,poor,0.125014,0.573913,0.017391,115.0,
0000213_03478_d_0000242,presence,Are there truck objects in this area?,yes,truck,4,normal,0.65,5.0,poor,0.125014,0.573913,0.017391,115.0,positive
0000213_03478_d_0000242,counting,How many van objects are in this area?,5,van,5,normal,0.65,5.0,poor,0.125014,0.573913,0.017391,115.0,
0000213_03478_d_0000242,presence,Are there van objects in this area?,yes,van,5,normal,0.65,5.0,poor,0.125014,0.573913,0.017391,115.0,positive
0000213_03920_d_0000243,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,positive
0000213_03920_d_0000243,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,negative
0000213_03920_d_0000243,counting,How many awning-tricycle objects are in this area?,3,awning-tricycle,3,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,
0000213_03920_d_0000243,presence,Are there bicycle objects in this area?,yes,bicycle,4,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,positive
0000213_03920_d_0000243,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,negative
0000213_03920_d_0000243,counting,How many car objects are in this area?,46,car,46,critical,0.82,3.0,poor,0.122021,0.835366,0.030488,164.0,
0000213_03920_d_0000243,presence,Are there car objects in this area?,yes,car,46,critical,0.82,3.0,poor,0.122021,0.835366,0.030488,164.0,positive
0000213_03920_d_0000243,counting,How many motor objects are in this area?,23,motor,23,critical,0.82,3.0,poor,0.122021,0.835366,0.030488,164.0,
0000213_03920_d_0000243,presence,Are there motor objects in this area?,yes,motor,23,critical,0.82,3.0,poor,0.122021,0.835366,0.030488,164.0,positive
0000213_03920_d_0000243,counting,How many pedestrian objects are in this area?,58,pedestrian,58,critical,0.82,3.0,poor,0.122021,0.835366,0.030488,164.0,
0000213_03920_d_0000243,presence,Are there pedestrian objects in this area?,yes,pedestrian,58,critical,0.82,3.0,poor,0.122021,0.835366,0.030488,164.0,positive
0000213_03920_d_0000243,counting,How many people objects are in this area?,23,people,23,critical,0.82,3.0,poor,0.122021,0.835366,0.030488,164.0,
0000213_03920_d_0000243,presence,Are there people objects in this area?,yes,people,23,critical,0.82,3.0,poor,0.122021,0.835366,0.030488,164.0,positive
0000213_03920_d_0000243,counting,How many tricycle objects are in this area?,4,tricycle,4,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,
0000213_03920_d_0000243,presence,Are there tricycle objects in this area?,yes,tricycle,4,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,positive
0000213_03920_d_0000243,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,
0000213_03920_d_0000243,presence,Are there truck objects in this area?,yes,truck,3,normal,0.65,5.0,poor,0.122021,0.835366,0.030488,164.0,positive
0000213_04405_d_0000244,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.158711,0.490566,0.037736,106.0,positive
0000213_04405_d_0000244,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.158711,0.490566,0.037736,106.0,negative
0000213_04405_d_0000244,counting,How many car objects are in this area?,44,car,44,critical,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,
0000213_04405_d_0000244,presence,Are there car objects in this area?,yes,car,44,critical,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,positive
0000213_04405_d_0000244,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,negative
0000213_04405_d_0000244,counting,How many motor objects are in this area?,10,motor,10,critical,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,
0000213_04405_d_0000244,presence,Are there motor objects in this area?,yes,motor,10,critical,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,positive
0000213_04405_d_0000244,counting,How many pedestrian objects are in this area?,29,pedestrian,29,critical,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,
0000213_04405_d_0000244,presence,Are there pedestrian objects in this area?,yes,pedestrian,29,critical,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,positive
0000213_04405_d_0000244,counting,How many people objects are in this area?,14,people,14,critical,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,
0000213_04405_d_0000244,presence,Are there people objects in this area?,yes,people,14,critical,0.82,3.0,poor,0.158711,0.490566,0.037736,106.0,positive
0000213_04405_d_0000244,counting,How many tricycle objects are in this area?,3,tricycle,3,normal,0.65,5.0,poor,0.158711,0.490566,0.037736,106.0,
0000213_04405_d_0000244,presence,Are there tricycle objects in this area?,yes,tricycle,3,normal,0.65,5.0,poor,0.158711,0.490566,0.037736,106.0,positive
0000213_04405_d_0000244,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,poor,0.158711,0.490566,0.037736,106.0,
0000213_04405_d_0000244,presence,Are there truck objects in this area?,yes,truck,3,normal,0.65,5.0,poor,0.158711,0.490566,0.037736,106.0,positive
0000213_04405_d_0000244,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.158711,0.490566,0.037736,106.0,
0000213_04405_d_0000244,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.158711,0.490566,0.037736,106.0,positive
0000213_04998_d_0000245,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.122257,0.824818,0.021898,137.0,positive
0000213_04998_d_0000245,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.122257,0.824818,0.021898,137.0,negative
0000213_04998_d_0000245,counting,How many car objects are in this area?,50,car,50,critical,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,
0000213_04998_d_0000245,presence,Are there car objects in this area?,yes,car,50,critical,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,positive
0000213_04998_d_0000245,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,negative
0000213_04998_d_0000245,counting,How many motor objects are in this area?,11,motor,11,critical,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,
0000213_04998_d_0000245,presence,Are there motor objects in this area?,yes,motor,11,critical,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,positive
0000213_04998_d_0000245,presence,Are there truck objects in this area?,no,truck,0,normal,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,negative
0000213_04998_d_0000245,counting,How many pedestrian objects are in this area?,44,pedestrian,44,critical,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,
0000213_04998_d_0000245,presence,Are there pedestrian objects in this area?,yes,pedestrian,44,critical,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,positive
0000213_04998_d_0000245,counting,How many people objects are in this area?,22,people,22,critical,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,
0000213_04998_d_0000245,presence,Are there people objects in this area?,yes,people,22,critical,0.82,3.0,poor,0.122257,0.824818,0.021898,137.0,positive
0000213_04998_d_0000245,counting,How many tricycle objects are in this area?,5,tricycle,5,normal,0.65,5.0,poor,0.122257,0.824818,0.021898,137.0,
0000213_04998_d_0000245,presence,Are there tricycle objects in this area?,yes,tricycle,5,normal,0.65,5.0,poor,0.122257,0.824818,0.021898,137.0,positive
0000213_04998_d_0000245,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,poor,0.122257,0.824818,0.021898,137.0,
0000213_04998_d_0000245,presence,Are there van objects in this area?,yes,van,4,normal,0.65,5.0,poor,0.122257,0.824818,0.021898,137.0,positive
0000213_05340_d_0000246,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.11177,0.601449,0.021739,138.0,positive
0000213_05340_d_0000246,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.11177,0.601449,0.021739,138.0,negative
0000213_05340_d_0000246,counting,How many car objects are in this area?,34,car,34,critical,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,
0000213_05340_d_0000246,presence,Are there car objects in this area?,yes,car,34,critical,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,positive
0000213_05340_d_0000246,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,negative
0000213_05340_d_0000246,counting,How many motor objects are in this area?,13,motor,13,critical,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,
0000213_05340_d_0000246,presence,Are there motor objects in this area?,yes,motor,13,critical,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,positive
0000213_05340_d_0000246,counting,How many pedestrian objects are in this area?,61,pedestrian,61,critical,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,
0000213_05340_d_0000246,presence,Are there pedestrian objects in this area?,yes,pedestrian,61,critical,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,positive
0000213_05340_d_0000246,counting,How many people objects are in this area?,19,people,19,critical,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,
0000213_05340_d_0000246,presence,Are there people objects in this area?,yes,people,19,critical,0.82,3.0,poor,0.11177,0.601449,0.021739,138.0,positive
0000213_05340_d_0000246,counting,How many tricycle objects are in this area?,6,tricycle,6,normal,0.65,5.0,poor,0.11177,0.601449,0.021739,138.0,
0000213_05340_d_0000246,presence,Are there tricycle objects in this area?,yes,tricycle,6,normal,0.65,5.0,poor,0.11177,0.601449,0.021739,138.0,positive
0000213_05340_d_0000246,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.11177,0.601449,0.021739,138.0,
0000213_05340_d_0000246,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.11177,0.601449,0.021739,138.0,positive
0000213_05340_d_0000246,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,poor,0.11177,0.601449,0.021739,138.0,
0000213_05340_d_0000246,presence,Are there van objects in this area?,yes,van,3,normal,0.65,5.0,poor,0.11177,0.601449,0.021739,138.0,positive
0000213_05745_d_0000247,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.146989,0.534653,0.039604,101.0,positive
