image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
00595,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,29.0,
00598,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00598,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00598,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00598,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00601,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00601,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00601,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00604,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00604,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00604,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00607,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00607,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00607,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00610,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00610,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00610,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00613,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,positive
00613,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,negative
00613,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00616,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00616,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00616,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00619,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00619,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00619,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00619,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00622,presence,Are there bus objects in this area?,yes,bus,3,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,positive
00622,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,negative
00622,counting,How many bus objects are in this area?,3,bus,3,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00622,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00625,presence,Are there car objects in this area?,yes,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00625,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00625,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00625,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00628,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00628,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00628,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00628,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00631,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,positive
00631,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,negative
00631,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00634,presence,Are there car objects in this area?,yes,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,positive
00634,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,negative
00634,counting,How many car objects are in this area?,5,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00637,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00637,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00637,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00640,presence,Are there car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,positive
00640,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,negative
00640,counting,How many car objects are in this area?,7,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
00640,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
00643,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
00643,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
00643,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00646,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00646,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00646,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00646,counting,How many van objects are in this area?,1,van,1,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00649,presence,Are there car objects in this area?,yes,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,positive
00649,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,negative
00649,counting,How many car objects are in this area?,13,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,
00649,counting,How many truck objects are in this area?,2,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,
00652,presence,Are there car objects in this area?,yes,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,positive
00652,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,negative
00652,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00652,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00655,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00655,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00655,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00658,presence,Are there car objects in this area?,yes,car,39,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,positive
00658,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,negative
00658,counting,How many car objects are in this area?,39,car,39,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,
00658,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,41.0,
00661,presence,Are there car objects in this area?,yes,car,6,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
00661,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
00661,counting,How many car objects are in this area?,6,car,6,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00661,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
00664,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,positive
00664,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,negative
00664,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00664,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00667,presence,Are there car objects in this area?,yes,car,63,critical,0.82,3.0,medium,0.0,0.0,0.0,65.0,positive
00667,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,65.0,negative
00667,counting,How many car objects are in this area?,63,car,63,critical,0.82,3.0,medium,0.0,0.0,0.0,65.0,
00667,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,65.0,
00670,presence,Are there car objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,positive
00670,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,negative
00670,counting,How many car objects are in this area?,2,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00670,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00673,presence,Are there car objects in this area?,yes,car,53,critical,0.82,3.0,medium,0.0,0.0,0.0,54.0,positive
00673,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,54.0,negative
00673,counting,How many car objects are in this area?,53,car,53,critical,0.82,3.0,medium,0.0,0.0,0.0,54.0,
00673,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,54.0,
00676,presence,Are there car objects in this area?,yes,car,43,critical,0.82,3.0,medium,0.0,0.0,0.0,46.0,positive
00676,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,medium,0.0,0.0,0.0,46.0,negative
00676,counting,How many car objects are in this area?,43,car,43,critical,0.82,3.0,medium,0.0,0.0,0.0,46.0,
00676,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,46.0,
00679,presence,Are there car objects in this area?,yes,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,positive
00679,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,
00679,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
00682,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00682,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00682,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00685,presence,Are there car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
00685,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
00685,counting,How many car objects are in this area?,7,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
00688,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
00688,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,negative
00688,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
00688,counting,How many truck objects are in this area?,3,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
00691,presence,Are there car objects in this area?,yes,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,positive
00691,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,negative
00691,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,
00691,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,
00694,presence,Are there car objects in this area?,yes,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,positive
00694,counting,How many car objects are in this area?,18,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
00694,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,
00697,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,positive
00697,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,negative
00697,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00697,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00700,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,positive
00700,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,negative
00700,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,
00700,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,
00703,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
00703,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
00703,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00703,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,
00706,presence,Are there car objects in this area?,yes,car,45,critical,0.82,3.0,medium,0.0,0.0,0.0,48.0,positive
00706,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,48.0,negative
00706,counting,How many car objects are in this area?,45,car,45,critical,0.82,3.0,medium,0.0,0.0,0.0,48.0,
00706,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,48.0,
00709,presence,Are there car objects in this area?,yes,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,positive
00709,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,negative
00709,counting,How many car objects are in this area?,8,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
00709,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,
00712,presence,Are there car objects in this area?,yes,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,positive
00712,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,negative
00712,counting,How many car objects are in this area?,14,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,
00712,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,
00715,presence,Are there car objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,positive
00715,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,negative
00715,counting,How many car objects are in this area?,12,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
00715,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
00718,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,positive
00718,counting,How many car objects are in this area?,9,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
00718,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
00721,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,positive
00721,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,negative
00721,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
00721,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
00724,presence,Are there car objects in this area?,yes,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,36.0,positive
00724,counting,How many car objects are in this area?,31,car,31,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,
00724,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,36.0,
00727,presence,Are there car objects in this area?,yes,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,positive
00727,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,
00727,counting,How many bus objects are in this area?,3,bus,3,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,
00730,presence,Are there car objects in this area?,yes,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,positive
00730,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,negative
00730,counting,How many car objects are in this area?,18,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,
00730,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,
00733,presence,Are there car objects in this area?,yes,car,50,normal,0.65,5.0,medium,0.0,0.0,0.0,57.0,positive
