channel,t_budget,snr_db,snr_bin,image_id,question,presence_polarity,ground_truth_answer,predicted_answer,normalized_prediction,correct,answer_confidence,payload_bytes,tokens_sent,model_name
rician,32,15,15dB,0000001_05499_d_0000010,Are there bicycle objects in this area?,positive,yes,no,no,False,0.826494,690,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000001_05499_d_0000010,Are there bicycle objects in this area?,positive,yes,no,no,False,0.798174,690,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000001_05499_d_0000010,Are there bicycle objects in this area?,positive,yes,no,no,False,0.787286,739,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000001_05499_d_0000010,Are there bicycle objects in this area?,positive,yes,no,no,False,0.780148,739,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000001_05499_d_0000010,Are there bicycle objects in this area?,positive,yes,no,no,False,0.714235,739,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000001_05499_d_0000010,Are there bicycle objects in this area?,positive,yes,no,no,False,0.736174,739,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000001_05499_d_0000010,Are there bicycle objects in this area?,positive,yes,no,no,False,0.783628,739,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000001_05499_d_0000010,Are there bicycle objects in this area?,positive,yes,no,no,False,0.768124,739,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.749025,684,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.713628,684,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.601624,684,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.622758,684,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.668247,684,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.667797,684,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.720288,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.735797,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.665555,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.661463,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.740016,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.720439,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.746240,685,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,0,0dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.710958,685,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.661794,685,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.728591,685,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.745097,685,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.722556,685,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.740533,685,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.774397,685,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.678788,685,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.701527,685,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.716078,685,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.734922,685,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.720917,688,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.726263,688,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.623106,688,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.623085,688,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.729554,688,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.702509,688,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.765452,688,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.772568,688,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.700875,688,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.683625,688,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.776015,688,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.758705,688,32,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.747215,737,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.738702,737,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.633916,737,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.668038,737,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.707823,737,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000001_05499_d_0000010,Are there truck objects in this area?,negative,no,no,no,True,0.698241,737,90,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.705305,695,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.664085,695,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.608875,695,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.637579,695,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.656338,695,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.633249,695,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.705360,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.716744,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.637999,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.615695,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.679237,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.702270,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.676259,695,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,0,0dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.710582,695,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.606339,695,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.619850,695,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.649055,695,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.654215,695,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.688894,702,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.684306,702,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.571957,702,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.654735,702,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.679204,702,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.640436,702,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.646467,718,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.634289,719,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.488721,719,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000001_08414_d_0000013,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.550533,719,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
