image_id,question_type,question_orig,paraphrase_id,template_id,question_para,ground_truth_answer,target_class,target_class_b,threshold_n,snr_bin,channel_bin,payload_bytes,evidence_repr,degraded_image_path,orig_symbolic_correct,orig_raw_decoder_correct,orig_decoder_mode,orig_vlm_image_correct
0000291_00401_d_0000870,presence,Are there awning-tricycle objects in this area?,2,P4,Any sign of awning-tricycle in this view?,no,awning-tricycle,,,5dB,medium,757,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_00401_d_0000870
question_type: presence
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 54
detector_counts_by_class: bus:1, car:30, motor:12, pedestrian:3, people:2, tricycle:1, van:5
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 96892
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_00401_d_0000870_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000291_00401_d_0000870,presence,Are there bus objects in this area?,1,P4,Any sign of bus in this view?,yes,bus,,,5dB,medium,781,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_00401_d_0000870
question_type: presence
target_class: bus
detector_target_count: 1
detector_total_count: 54
detector_counts_by_class: bus:1, car:30, motor:12, pedestrian:3, people:2, tricycle:1, van:5
target_mean_confidence: 0.552
target_top_confidence: 0.552
target_box_area_sum: 2580
all_box_area_sum: 96892
density_hint: few target detections
top_target_boxes: bus(x=532, y=289, w=43, h=60, conf=0.55)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_00401_d_0000870_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000291_00401_d_0000870,presence,Are there bus objects in this area?,2,P6,bus -- present in this scene or not?,yes,bus,,,5dB,medium,781,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_00401_d_0000870
question_type: presence
target_class: bus
detector_target_count: 1
detector_total_count: 54
detector_counts_by_class: bus:1, car:30, motor:12, pedestrian:3, people:2, tricycle:1, van:5
target_mean_confidence: 0.552
target_top_confidence: 0.552
target_box_area_sum: 2580
all_box_area_sum: 96892
density_hint: few target detections
top_target_boxes: bus(x=532, y=289, w=43, h=60, conf=0.55)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_00401_d_0000870_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000291_02001_d_0000878,presence,Are there awning-tricycle objects in this area?,1,P5,Tell me whether awning-tricycle objects appear in this area.,yes,awning-tricycle,,,5dB,medium,750,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_02001_d_0000878
question_type: presence
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 120
detector_counts_by_class: car:64, motor:32, pedestrian:13, people:1, truck:1, van:9
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 331033
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_02001_d_0000878_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000291_02001_d_0000878,presence,Are there awning-tricycle objects in this area?,2,P3,Does this area contain any awning-tricycle objects?,yes,awning-tricycle,,,5dB,medium,750,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_02001_d_0000878
question_type: presence
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 120
detector_counts_by_class: car:64, motor:32, pedestrian:13, people:1, truck:1, van:9
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 331033
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_02001_d_0000878_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000291_02001_d_0000878,presence,Are there bus objects in this area?,1,P4,Any sign of bus in this view?,no,bus,,,5dB,medium,738,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_02001_d_0000878
question_type: presence
target_class: bus
detector_target_count: 0
detector_total_count: 120
detector_counts_by_class: car:64, motor:32, pedestrian:13, people:1, truck:1, van:9
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 331033
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_02001_d_0000878_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000291_02001_d_0000878,presence,Are there bus objects in this area?,2,P3,Does this area contain any bus objects?,no,bus,,,5dB,medium,738,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_02001_d_0000878
question_type: presence
target_class: bus
detector_target_count: 0
detector_total_count: 120
detector_counts_by_class: car:64, motor:32, pedestrian:13, people:1, truck:1, van:9
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 331033
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_02001_d_0000878_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000291_02201_d_0000879,presence,Are there bicycle objects in this area?,1,P4,Any sign of bicycle in this view?,yes,bicycle,,,5dB,medium,744,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_02201_d_0000879
question_type: presence
target_class: bicycle
detector_target_count: 0
detector_total_count: 100
detector_counts_by_class: car:71, motor:16, pedestrian:5, people:1, tricycle:1, van:6
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 242755
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_02201_d_0000879_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000291_02201_d_0000879,presence,Are there bicycle objects in this area?,2,P6,bicycle -- present in this scene or not?,yes,bicycle,,,5dB,medium,744,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_02201_d_0000879
question_type: presence
target_class: bicycle
detector_target_count: 0
detector_total_count: 100
detector_counts_by_class: car:71, motor:16, pedestrian:5, people:1, tricycle:1, van:6
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 242755
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_02201_d_0000879_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000291_03801_d_0000887,presence,Are there awning-tricycle objects in this area?,1,P3,Does this area contain any awning-tricycle objects?,no,awning-tricycle,,,5dB,medium,748,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_03801_d_0000887
question_type: presence
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 90
detector_counts_by_class: car:9, motor:51, pedestrian:25, people:3, truck:1, van:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 218638
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_03801_d_0000887_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000291_03801_d_0000887,presence,Are there awning-tricycle objects in this area?,2,P4,Any sign of awning-tricycle in this view?,no,awning-tricycle,,,5dB,medium,748,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_03801_d_0000887
question_type: presence
target_class: awning-tricycle
detector_target_count: 0
detector_total_count: 90
detector_counts_by_class: car:9, motor:51, pedestrian:25, people:3, truck:1, van:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 218638
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_03801_d_0000887_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000291_03801_d_0000887,presence,Are there bus objects in this area?,1,P5,Tell me whether bus objects appear in this area.,no,bus,,,5dB,medium,736,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_03801_d_0000887
question_type: presence
target_class: bus
detector_target_count: 0
detector_total_count: 90
detector_counts_by_class: car:9, motor:51, pedestrian:25, people:3, truck:1, van:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 218638
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_03801_d_0000887_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000291_03801_d_0000887,presence,Are there bus objects in this area?,2,P1,Is there any bus in this scene?,no,bus,,,5dB,medium,736,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000291_03801_d_0000887
question_type: presence
target_class: bus
detector_target_count: 0
detector_total_count: 90
detector_counts_by_class: car:9, motor:51, pedestrian:25, people:3, truck:1, van:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 218638
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000291_03801_d_0000887_5dB.jpg,True,True,v1_7_direct_calibrated,True
